	Date	User	Tweet
90	2017-12-24 07:00:22+00:00	CoinDesk	"""History is full of accounts of the rise and fall of empires, institutions and networks expanding and transforming.""

– @ryro_peterson puts blockchain in perspective for CoinDesk's #2017inReview: https://t.co/bNYJMI37Wj"
91	2017-12-24 01:00:24+00:00	CoinDesk	Bloomberg – Bitcoin Finds Floor After Worst Selloff Since 2015 https://t.co/CiivGTZzu8
92	2017-12-23 23:22:17+00:00	CoinDesk	What Comes After the Futures? The Next Chapter for Bitcoin https://t.co/RTujXPDXdO https://t.co/OxNcXaUclA
93	2017-12-23 23:00:24+00:00	CoinDesk	"2018's roadmap for ICOs? 

1) Form an independent SRO 
2) Create a certification 
3) Work with regulators and lawmakers
4) Propose regulatory frameworks

– @CooleyLLP @Yasterlisky joins CoinDesk's #2017inReview: https://t.co/3Q4Z5qZbI6"
94	2017-12-23 21:00:04+00:00	CoinDesk	"Coin wars recapped? A call to action for ICOs? A central banker speaks?

@dtapscott, @Yasterlisky @ryro_peterson cap the latest round in CoinDesk's #2017inReview: https://t.co/RAAGxZrG0D https://t.co/0W27hz2Sye"
95	2017-12-23 17:08:36+00:00	CoinDesk	Utility: The Defining Word for Tokens in 2018 https://t.co/1JL6XPkDH2 https://t.co/ppLoZhnWv7
96	2017-12-23 16:00:43+00:00	CoinDesk	Lifehacker – How to Get Your Money Out of Bitcoin https://t.co/YHWsLC5vFw by @jacobkleinman
97	2017-12-23 13:57:37+00:00	CoinDesk	"Poof, Your Money's Gone: Building for a New Wave of Blockchain Users
https://t.co/heRUGvSLCg https://t.co/HxRNmsKEJ1"
98	2017-12-23 13:44:49+00:00	CoinDesk	Bitcoin is back above $15k, up nearly 40 percent from yesterday's low (Data via @CoinDesk BPI) https://t.co/hLba5QUKTg
99	2017-12-22 23:02:20+00:00	CoinDesk	Belarus Government Cuts Taxes For Crypto Businesses https://t.co/y9MSs8SB4y https://t.co/3c30kS1AAZ
100	2017-12-22 19:37:04+00:00	CoinDesk	Some Crypto Assets Are Trending Up Amid Today's Drop https://t.co/GLr9MH8ECC https://t.co/j6aV02uXom
101	2017-12-22 19:00:13+00:00	CoinDesk	Bloomberg – Bitcoin Intensifies Pain for Some as Ransom Demands Skyrocket https://t.co/lQd2EbfHNQ by @sonalibasak and @jennysurane
102	2017-12-22 18:47:37+00:00	CoinDesk	The total value of all cryptocurrencies is approaching $0.5 trillion again (Chart via @CoinMarketCap https://t.co/AtA79x2xrc
103	2017-12-22 18:11:21+00:00	CoinDesk	"GDAX: ""We have resolved the issue. GDAX will move from post-only to active trading at 10:15am PST."""
104	2017-12-22 18:01:45+00:00	CoinDesk	"GDAX updated message: ""We have identified the issue and are working to resolve. We will provide an update at 10:10am PST."" https://t.co/8iDXNCG0aM"
105	2017-12-22 17:59:15+00:00	CoinDesk	"GDAX: ""REST API is experiencing performance degradation. We have moved all markets to post-only while we investigate the issue."" https://t.co/FGQcK0AsaU"
106	2017-12-22 17:02:36+00:00	CoinDesk	Cleaning Up the Crypto Markets: A Job for 2018 https://t.co/Z8ZRxQDxiE https://t.co/C3g9PeUa6C
107	2017-12-22 17:01:28+00:00	CoinDesk	Wired – The Web's Greatest Minds Explain How We Can Fix the Internet https://t.co/hJHDzuZJgY
108	2017-12-22 16:18:53+00:00	CoinDesk	"Coinbase: ""All buys and sells have been temporarily disabled. We are working on a fix and apologize for any inconvenience."" https://t.co/3m8U9pXZIx"
109	2017-12-22 16:08:21+00:00	CoinDesk	Stocks That Soared On Crypto News Are Also Down Today https://t.co/A4W8UYe32s https://t.co/BVBJtWtypq
110	2017-12-22 15:43:14+00:00	CoinDesk	Bitcoin is back above $13,000, up 20% from today's low. (Data via @CoinDesk BPI) https://t.co/mwFuRTNk1D
111	2017-12-22 15:38:27+00:00	CoinDesk	30% and Dropping: Charting the Ongoing Crypto Price Correction https://t.co/j9lRQW1nR0 https://t.co/bX7fvpDw6N
112	2017-12-22 15:04:19+00:00	CoinDesk	Bitcoin is trading back above $12,000, up 12% from its daily low (Data via @CoinDesk BPI) https://t.co/rULRCMNKS3
113	2017-12-22 14:58:58+00:00	CoinDesk	Losses in major cryptocurrency markets (&gt;$1bn) now above 30% in the last 24 hours (Data via @CoinMarketCap) https://t.co/Rk2RI3J1ZX
114	2017-12-22 14:47:40+00:00	CoinDesk	Long Island Iced Tea stock correcting after blockchain name change leads to price surge (Data via @YahooFinance) https://t.co/04HckEt9SZ
